Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,normCross,normCrossError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_fortran_qvcenter_nu,RT_fortran_qvcenter_nu,RL_fortran_qvdata_nu,RT_fortran_qvdata_nu,RL_fortran_qvcenter_ex,RT_fortran_qvcenter_ex,RL_fortran_qvdata_ex,RT_fortran_qvdata_ex,RL_fortran_q2center_nu,RT_fortran_q2center_nu,RL_fortran_q2data_nu,RT_fortran_q2data_nu,RL_fortran_q2center_ex,RT_fortran_q2center_ex,RL_fortran_q2data_ex,RT_fortran_q2data_ex,RL_fortran_qvcenter_w2,RT_fortran_qvcenter_w2,RL_fortran_qvdata_w2,RT_fortran_qvdata_w2,RL_fortran_q2center_w2,RT_fortran_q2center_w2,RL_fortran_q2data_w2,RT_fortran_q2data_w2,bc_qv_ex,bc_qv_nu,bc_qv_w2,bc_q2_ex,bc_q2_w2
6,12,1.2044,13.02,0.5099999999999999,52910.3084,1071.6,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,53063.74829436,1075.3439198810224,0.0033270021013847,0.5066729978986152,2.894010933453939,0.0031,1.2075,0.6944,0.6975,1.0051544163705737,0.0430018841528131,0.0433050333330148,0.3034050333330148,0.5508221431033931,1.7940896491959848,0.8456908167411908,0.0156046238725046,3400514.407005884,68671.95318229742,0.0548585832937081,0.0547177455229334,760.6215398996824,756.7210843545273,40361429.94050525,817929.748261664,103.65588354059162,2.1006002724673323,40154457.1492238,813735.4171064153,103.124337765807,2.089828426613506,0.523~0.609,0.57,0.035~0.045,0.04,0.00418,0.0246,0.00648,0.024,0.00415,0.0246,0.00617,0.024,0.00719,0.0239,0.00648,0.024,0.00709,0.0239,0.00641,0.024,0.00491,0.0241,0.00648,0.024,0.00708,0.0239,0.00648,0.024,0.7299641343954585,1.0,0.810709290256675,1.0687763339908931,1.0619928758332595
6,12,1.2044,13.02,0.5139999999999999,51563.36429,1063.5,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,51712.89804644099,1067.1930555038953,0.0033270021013847,0.5106729978986152,2.894010933453939,0.0031,1.2075,0.6904,0.6935,1.0051544163705737,0.0427541774468637,0.0430566890558362,0.3072526890558361,0.554303787697537,1.8018441774731635,0.8432805498616773,0.015495026682666,3337386.8342086305,68634.92537187539,0.0548585832937081,0.0547177455229334,786.8109663991851,782.7762118781847,40688275.287222765,839679.199335519,104.49528499998182,2.156457029051688,40479626.43803585,835373.3373300444,103.95943478743789,2.145398750610134,0.523~0.609,0.57,0.035~0.045,0.04,0.00453,0.0243,0.00675,0.0238,0.00447,0.0244,0.00641,0.0239,0.00745,0.0238,0.00675,0.0238,0.00735,0.0238,0.00668,0.0239,0.00529,0.0239,0.00675,0.0238,0.00734,0.0238,0.00675,0.0238,0.7616431718361344,1.0,0.8363965569055395,1.0636692252862305,1.0615825171143263
6,12,1.2044,13.02,0.5179999999999999,50685.02898,1056.7,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,50832.015564042,1060.356557502461,0.0033270021013847,0.5146729978986152,2.894010933453939,0.0031,1.2075,0.6864,0.6895,1.0051544163705737,0.0425064707409143,0.0428083447786577,0.3111323447786576,0.5577923850131494,1.8095987057503424,0.8408424919494147,0.01538606245058,3303770.261385207,68679.04009840816,0.0548585832937081,0.0547177455229334,813.8348818299866,809.6615490867499,41368867.37974216,862955.153672667,106.24317586472148,2.2162341384262554,41156728.464784026,858529.9329317362,105.69836249473578,2.2048693238882304,0.523~0.609,0.57,0.035~0.045,0.04,0.00499,0.0241,0.00704,0.0237,0.00489,0.0241,0.00667,0.0238,0.00771,0.0237,0.00704,0.0237,0.00761,0.0237,0.00696,0.0238,0.00573,0.0238,0.00704,0.0237,0.00761,0.0237,0.00704,0.0237,0.7960160394604828,1.0,0.8653640427273483,1.05845642239607,1.0568788898936747
6,12,1.2044,13.02,0.5219999999999999,47488.11748,1023.2,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,47625.83302069199,1026.7040950071216,0.0033270021013847,0.5186729978986152,2.894010933453939,0.0031,1.2075,0.6824,0.6855,1.0051544163705737,0.0422587640349649,0.0425600005014791,0.315044000501479,0.561287805409559,1.8173532340275207,0.8383765211526846,0.0152777472228315,3117333.486806116,66973.22485286942,0.0548585832937081,0.0547177455229334,841.7177449665853,837.4014293305025,40087508.772332,864195.0555973531,102.95240150961992,2.2194184440788667,39881940.64458332,859763.4766584437,102.42446317985846,2.208037300470485,0.523~0.609,0.57,0.035~0.045,0.04,0.0056,0.0238,0.00734,0.0236,0.00544,0.0239,0.00694,0.0237,0.00799,0.0236,0.00734,0.0236,0.00788,0.0236,0.00725,0.0237,0.00628,0.0237,0.00734,0.0236,0.0079,0.0236,0.00734,0.0236,0.840666317406659,1.0,0.8986152587208123,1.0532337330811257,1.052244626725087
6,12,1.2044,13.02,0.5259999999999999,45067.6376,997.12,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,45198.33374904,1000.5077869143574,0.0033270021013847,0.5226729978986152,2.894010933453939,0.0031,1.2075,0.6784,0.6815,1.0051544163705737,0.0420110573290155,0.0423116562243005,0.3189876562243005,0.5647899222049739,1.8251077623047,0.8358825169627102,0.0151700958714874,2979436.262758984,65729.31433308288,0.0548585832937081,0.0547177455229334,870.4847023789854,866.0208702282227,39344458.10155913,870926.7231200017,101.04410505164198,2.23670665576488,39142700.32620927,866460.6242936851,100.52595243673458,2.2252368584731625,0.523~0.609,0.57,0.035~0.045,0.04,0.00642,0.0237,0.00766,0.0236,0.00617,0.0237,0.00723,0.0236,0.00828,0.0235,0.00766,0.0236,0.00817,0.0236,0.00757,0.0236,0.00693,0.0236,0.00766,0.0236,0.00819,0.0236,0.00766,0.0236,0.8946446461832643,1.0,0.9328580586966702,1.0520604364576067,1.047401627491007
6,12,1.2044,13.02,0.5299999999999999,47702.59859,1045.7,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,47840.936125910994,1049.262554676115,0.0033270021013847,0.5266729978986152,2.894010933453939,0.0031,1.2075,0.6744,0.6775,1.0051544163705737,0.0417633506230662,0.0420633119471219,0.3229633119471219,0.5682986116005581,1.8328622905818777,0.8333603602530405,0.0150631221504884,3176030.5498392032,69421.19897541225,0.0548585832937081,0.0547177455229334,900.1616087295636,895.5455938599767,43064574.02622833,944505.8691969434,110.59807535481067,2.425671997379637,42843739.55369618,939662.4576424578,110.03093012729312,2.4132331887256577,0.523~0.609,0.57,0.035~0.045,0.04,0.00751,0.0235,0.008,0.0235,0.00712,0.0236,0.00754,0.0235,0.00859,0.0235,0.008,0.0235,0.00847,0.0235,0.0079,0.0235,0.00773,0.0235,0.008,0.0235,0.0085,0.0235,0.008,0.0235,0.9644086907730558,1.0,0.9764930536546585,1.0467204186249008,1.042548008246569
6,12,1.2044,13.02,0.5339999999999999,46337.27232,1031.0,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,46471.65040972799,1034.4971529757065,0.0033270021013847,0.5306729978986152,2.894010933453939,0.0031,1.2075,0.6704,0.6735,1.0051544163705737,0.0415156439171168,0.0418149676699433,0.3269709676699432,0.5718137526065137,1.8406168188590568,0.8308099333192732,0.0149568387496182,3107050.3057281435,68931.67849565225,0.0548585832937081,0.0547177455229334,930.7750477645468,926.0020476509502,43254652.62981189,962884.1369732508,111.08623361941277,2.472870909487231,43032843.43712724,957946.4819445824,110.51658512383062,2.460190065538697,0.523~0.609,0.57,0.035~0.045,0.04,0.00898,0.0234,0.00836,0.0235,0.00839,0.0235,0.00786,0.0235,0.0089,0.0234,0.00836,0.0235,0.00878,0.0235,0.00825,0.0235,0.00869,0.0235,0.00836,0.0235,0.00882,0.0235,0.00836,0.0235,1.0469027911575408,1.0,1.0270025324807355,1.0412841656576903,1.0375898841307192
6,12,1.2044,13.02,0.5379999999999999,45256.6267,1031.3,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,45387.87091743,1034.7745040381417,0.0033270021013847,0.5346729978986152,2.894010933453939,0.0031,1.2075,0.6664,0.6695,1.0051544163705737,0.0412679372111674,0.0415666233927648,0.3310106233927647,0.5753352269701245,1.848371347136235,0.8282311199191175,0.0148512573461417,3056163.519327984,69441.9318151488,0.0548585832937081,0.0547177455229334,962.3523540285812,957.417425974665,43679124.42173413,995817.6798498628,112.17635849096996,2.55745055619522,43455138.54423618,990711.142120408,111.60111985183134,2.544335989120657,0.523~0.609,0.57,0.035~0.045,0.04,0.011,0.0234,0.00874,0.0234,0.0101,0.0234,0.0082,0.0234,0.00923,0.0234,0.00874,0.0234,0.0091,0.0234,0.00862,0.0234,0.00986,0.0234,0.00874,0.0234,0.00916,0.0234,0.00874,0.0234,1.1562053096188123,1.0,1.0860491057624153,1.0357730970411743,1.0326280400343328
6,12,1.2044,13.02,0.5419999999999999,44883.99446,1034.0,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,45014.158043934,1037.4731608999978,0.0033270021013847,0.5386729978986152,2.894010933453939,0.0031,1.2075,0.6624,0.6655,1.0051544163705737,0.041020230505218,0.0413182791155862,0.3350822791155861,0.5788629191057121,1.8561258754134136,0.8256238053127818,0.014746388654203,3052554.7033581072,70118.86260744189,0.0548585832937081,0.0547177455229334,994.9216353322316,989.8196925052664,44785559.73417433,1032204.4938559252,115.01789631707166,2.6508988646566705,44555900.07343021,1026911.3651045024,114.42808631571256,2.6373050960951607,0.523~0.609,0.57,0.035~0.045,0.04,0.0136,0.0235,0.00913,0.0234,0.0123,0.0234,0.00856,0.0234,0.00957,0.0234,0.00913,0.0234,0.00944,0.0234,0.00901,0.0234,0.0113,0.0234,0.00913,0.0234,0.00951,0.0234,0.00913,0.0234,1.2971140077439414,1.0,1.1558549289093898,1.0302621761304547,1.0276565190266127
6,12,1.2044,13.02,0.5459999999999999,45762.12487,1064.9,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,45894.835032123,1068.4672094433784,0.0033270021013847,0.5426729978986152,2.894010933453939,0.0031,1.2075,0.6584,0.6615,1.0051544163705737,0.0407725237992686,0.0410699348384076,0.3391859348384076,0.5823967160264621,1.8638804036905925,0.8229878763036835,0.0146422424720706,3134412.991702945,72727.93098674889,0.0548585832937081,0.0547177455229334,1028.5117960037107,1023.237603350017,47203379.206182845,1098931.128555682,121.22731986777632,2.8222656444186613,46961321.00441393,1093295.826648923,120.605668038057,2.8077931096491024,0.523~0.609,0.57,0.035~0.045,0.04,0.0173,0.0236,0.00955,0.0234,0.0153,0.0235,0.00893,0.0234,0.00993,0.0234,0.00955,0.0234,0.00979,0.0234,0.00943,0.0234,0.013,0.0234,0.00955,0.0234,0.00988,0.0234,0.00955,0.0234,1.491909886006088,1.0,1.2384297265698248,1.0245999599732443,1.022598373282663
6,12,1.2044,13.02,0.5499999999999999,44102.52596,1046.4,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,44230.42328528399,1049.8873161698032,0.0033270021013847,0.5466729978986152,2.894010933453939,0.0031,1.2075,0.6544,0.6575,1.0051544163705737,0.0405248170933192,0.040821590561229,0.343321590561229,0.5859365072780744,1.871634931967771,0.8203232212794721,0.0145388277273146,3042227.620744604,71972.79035324778,0.0548585832937081,0.0547177455229334,1063.1525609576472,1057.700730994641,47023687.78799043,1116190.3889028772,120.76583788498104,2.8665907310962826,46782551.04104727,1110466.5817748024,120.14655252776396,2.8518908979647235,0.523~0.609,0.57,0.035~0.045,0.04,0.0223,0.0238,0.01,0.0234,0.0193,0.0236,0.00933,0.0234,0.0103,0.0234,0.01,0.0234,0.0102,0.0234,0.00986,0.0234,0.0151,0.0235,0.01,0.0234,0.0103,0.0234,0.01,0.0234,1.7631094791974573,1.0,1.3432877238341987,1.0193420900292989,1.01769255031149
6,12,1.2044,13.02,0.5539999999999999,42955.59928,1036.8,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,43080.170517912,1040.240213819878,0.0033270021013847,0.5506729978986152,2.894010933453939,0.0031,1.2075,0.6504,0.6535,1.0051544163705737,0.0402771103873698,0.0405732462840504,0.3474892462840504,0.5894821848741915,1.8793894602449488,0.817629730253355,0.0144361525199968,2984186.434594519,71819.6900845869,0.0548585832937081,0.0547177455229334,1098.8745006153197,1093.239489095767,47339700.86429336,1143093.445481292,121.57741999896574,2.93568293381776,47096943.60716064,1137231.679893315,120.95397286116427,2.9206287969344724,0.523~0.609,0.57,0.035~0.045,0.04,0.0293,0.0241,0.0105,0.0234,0.0248,0.0239,0.00975,0.0234,0.0107,0.0234,0.0105,0.0234,0.0105,0.0234,0.0103,0.0234,0.0177,0.0236,0.0105,0.0234,0.0107,0.0234,0.0105,0.0234,2.183161170578565,1.0,1.4712489637953567,1.0131818972344602,1.0122522949123232
6,12,1.2044,13.02,0.5579999999999999,42906.68624,1052.9,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,43031.115630096,1056.379306531783,0.0033270021013847,0.5546729978986152,2.894010933453939,0.0031,1.2075,0.6464,0.6495,1.0051544163705737,0.0400294036814205,0.0403249020068719,0.3516889020068718,0.5930336432335621,1.887143988522128,0.8149072949057227,0.0143342241639565,3001984.281667494,73453.57432371673,0.0548585832937081,0.0547177455229334,1135.70905671248,1129.8851581564104,48870827.74154197,1199739.545751795,125.50964711549504,3.081160970183744,48620218.889357805,1193587.2998338228,124.86603557758532,3.0653608241699275,0.523~0.609,0.57,0.035~0.045,0.04,0.0393,0.0245,0.011,0.0234,0.0324,0.0242,0.0102,0.0234,0.0111,0.0234,0.011,0.0234,0.0109,0.0234,0.0108,0.0234,0.0209,0.0237,0.011,0.0234,0.0111,0.0234,0.011,0.0234,2.871126139287966,1.0,1.6308706398929902,1.0073554195380665,1.0068355510105982
6,12,1.2044,13.02,0.5619999999999999,42066.47586,1044.4,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,42188.468639994,1047.8414735213328,0.0033270021013847,0.5586729978986152,2.894010933453939,0.0031,1.2075,0.6424,0.6455,1.0051544163705737,0.0397816969754711,0.0400765577296933,0.3559205577296933,0.5965907791188976,1.8948985167993069,0.812155808626058,0.0142330492262658,2964120.194437239,73378.51386564792,0.0548585832937081,0.0547177455229334,1173.688569032675,1167.6699121222064,49516123.38775444,1229839.5596303428,127.16688994489051,3.1584635716466765,49262205.46943225,1223532.961304658,126.5147800912686,3.142267019082803,0.523~0.609,0.57,0.035~0.045,0.04,0.0549,0.025,0.0115,0.0235,0.0433,0.0246,0.0106,0.0234,0.0115,0.0235,0.0115,0.0235,0.0113,0.0235,0.0113,0.0235,0.0249,0.0239,0.0115,0.0235,0.0115,0.0235,0.0115,0.0235,4.234486122963483,1.0,1.8349127472800657,1.0015611375772153,1.001440431458819
6,12,1.2044,13.02,0.566,42130.36709,1061.5,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,42252.545154561,1064.9856517440378,0.0033270021013847,0.5626729978986152,2.894010933453939,0.0031,1.2075,0.6384,0.6415,1.0051544163705737,0.0395339902695217,0.0398282134525147,0.3601842134525146,0.6001534915773753,1.9026530450764847,0.8093751665551253,0.0141326335649307,2989714.900654328,75109.85090804627,0.0548585832937081,0.0547177455229334,1212.8463031058811,1206.6268459380049,51245843.18752362,1291663.9105785636,131.60914172801662,3.3172403476753707,50983055.292701066,1285040.277933139,130.9342520756491,3.300229590248742,0.523~0.609,0.57,0.035~0.045,0.04,0.085,0.0256,0.012,0.0235,0.0605,0.0252,0.0111,0.0235,0.0119,0.0235,0.012,0.0235,0.0118,0.0235,0.0118,0.0235,0.0298,0.0241,0.012,0.0235,0.0119,0.0235,0.012,0.0235,8.242285243498268,1.0,2.1116040926982813,0.9964952349923771,0.9960647290756237
6,12,1.2044,13.02,0.57,43576.39972,1100.3,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,43702.771279188,1103.9112458104566,0.0033270021013847,0.5666729978986152,2.894010933453939,0.0031,1.2075,0.6344,0.6375,1.0051544163705737,0.0392862835635723,0.0395798691753361,0.3644798691753361,0.6037216818827498,1.910407573353664,0.8065652656274288,0.0140329823649098,3114289.617328158,78408.1367301758,0.0548585832937081,0.0547177455229334,1253.21647891426,1246.7900041064263,54769033.14129923,1383439.7645084348,140.6573684156803,3.552938320735688,54488178.38264103,1376345.5066971497,139.93607959617592,3.5347189077322967,0.523~0.609,0.57,0.035~0.045,0.04,0.0,0.0,0.0,0.0,0.0965,0.0257,0.0116,0.0235,0.0124,0.0236,0.0126,0.0236,0.0122,0.0236,0.0124,0.0236,0.036,0.0243,0.0126,0.0236,0.0124,0.0236,0.0126,0.0236,1.0,1.0,2.4815103827591796,0.9900670193216665,0.9907142678108081
6,12,1.2044,13.02,0.574,42461.16782,1092.7,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,42584.305206678,1096.2707430862126,0.0033270021013847,0.5706729978986153,2.894010933453939,0.0031,1.2075,0.6304,0.6335,1.0051544163705737,0.0390385768576229,0.0393315248981575,0.3688075248981575,0.6072952534790286,1.9181621016308423,0.8037260046139268,0.0139341001725199,3056121.649725205,78419.12907695035,0.0548585832937081,0.0547177455229334,1294.8343006489615,1288.1944102920709,55139619.05091084,1419488.9609459534,141.60910401932736,3.64551956260862,54856863.93341413,1412209.843410394,140.88293471430154,3.626825394422398,0.523~0.609,0.57,0.035~0.045,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0237,0.0132,0.0237,0.0127,0.0236,0.013,0.0237,0.044,0.0246,0.0132,0.0237,0.0129,0.0237,0.0132,0.0237,1.0,1.0,3.0360828633190207,0.9805709337292705,0.9853863350267914
6,12,1.2044,13.02,0.578,43793.62084,1134.5,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,43920.622340436,1138.2018321144697,0.0033270021013847,0.5746729978986153,2.894010933453939,0.0031,1.2075,0.6264,0.6295,1.0051544163705737,0.0387908701516735,0.039083180620979,0.3731671806209789,0.6108741119256724,1.925916629908021,0.8008572841649984,0.0138359909282955,3174374.901519733,81996.2954499972,0.0548585832937081,0.0547177455229334,1337.7359875641373,1330.876098017312,58754197.10101466,1522613.5519309605,150.89203284425318,3.9103632663393815,58452906.48293144,1514805.613080661,150.11826082314437,3.8903109837182814,0.609~0.702,0.649,0.035~0.045,0.04,0.00499,0.0229,0.0138,0.0238,0.00503,0.0229,0.0127,0.0237,0.0133,0.0238,0.0138,0.0238,0.0131,0.0237,0.0136,0.0238,0.00681,0.0232,0.0138,0.0238,0.0134,0.0238,0.0138,0.0238,0.48159426231671076,1.0,0.6145852310492694,0.9743036018129801,0.9800778988357132
6,12,1.2044,13.02,0.6859999999999999,40169.97368,1263.9,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,40286.466603672,1267.8763139884506,0.0033270021013847,0.6826729978986152,2.894010933453939,0.0031,1.2075,0.5184,0.5215,1.0051544163705737,0.0321027890910402,0.0323778851371573,0.5029738851371572,0.7092065179742479,2.135288893391843,0.7119621226689371,0.0114814407496126,3508833.732824965,110082.00343172444,0.0548585832937081,0.0547177455229334,3148.0310243696067,3131.887969747538,126823046.73058952,3991313.971499024,325.70587765465166,10.250458836901654,126172700.0996763,3970846.5749082807,324.0356629290008,10.197894641814502,0.702~0.878,0.756,0.025~0.035,0.026,0.00871,0.0238,0.0438,0.0295,0.00885,0.0239,0.0387,0.0291,0.0593,0.0303,0.0438,0.0295,0.0585,0.0302,0.0432,0.0294,0.0137,0.0268,0.0438,0.0295,0.0581,0.03,0.0438,0.0295,0.29167704177986836,1.0,0.4476245318396796,1.2737937197114053,1.249162818765987
6,12,1.2044,13.02,0.69,43629.71256,1358.1,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,43756.238726424,1362.379924480088,0.0033270021013847,0.6866729978986152,2.894010933453939,0.0031,1.2075,0.5144,0.5175,1.0051544163705737,0.0318550823850908,0.0321295408599787,0.5082295408599786,0.7129021958585754,2.143043421669021,0.7082372212161739,0.0114048993255756,3836617.7093996727,119080.40231047364,0.0548585832937081,0.0547177455229334,3246.96580827379,3230.3154176031803,142075011.0433642,4423601.032665474,364.8758436073109,11.36065481693569,141346452.57429278,4400916.874681084,363.0047658993631,11.302397553956842,0.702~0.878,0.756,0.025~0.035,0.026,0.00926,0.0243,0.0454,0.0298,0.0094,0.0244,0.0401,0.0294,0.0608,0.0306,0.0454,0.0298,0.06,0.0304,0.0448,0.0297,0.0148,0.0272,0.0454,0.0298,0.0596,0.0303,0.0454,0.0298,0.30552370049139244,1.0,0.46344369242905353,1.2602919637854133,1.2401252482788934
6,12,1.2044,13.02,0.694,41445.4437,1320.0,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,41565.63548673,1324.1449979945428,0.0033270021013847,0.6906729978986152,2.894010933453939,0.0031,1.2075,0.5104,0.5135,1.0051544163705737,0.0316073756791414,0.0318811965828001,0.5135171965828002,0.7166011419072678,2.1507979499462,0.7044809958940498,0.0113290866889168,3668930.835121357,116514.24658011872,0.0548585832937081,0.0547177455229334,3348.869594960235,3331.696643240532,139197892.87671027,4434388.923102606,357.4868530275716,11.38836018605785,138484088.22529784,4411649.444982159,355.6536659495468,11.329960850372734,0.702~0.878,0.756,0.025~0.035,0.026,0.00994,0.0248,0.047,0.0301,0.0101,0.0249,0.0415,0.0296,0.0622,0.0307,0.047,0.0301,0.0614,0.0306,0.0465,0.0299,0.0161,0.0275,0.047,0.0301,0.0611,0.0306,0.047,0.0301,0.32234067835141667,1.0,0.47961961248388363,1.250102024579198,1.2311588074276256
6,12,1.2044,13.02,0.698,41260.84449,1326.5,13,0.2272418686096617,0.0128542586531356,0.9871457413468644,0.013021642210194,1.0029,0.00069905,41380.500939021,1330.659491622229,0.0033270021013847,0.6946729978986153,2.894010933453939,0.0031,1.2075,0.5064,0.5095,1.0051544163705737,0.031359668973192,0.0316328523056216,0.5188368523056215,0.7203033057716878,2.1585524782233785,0.7006934244292662,0.0112539983663058,3676959.920565924,117869.21917205027,0.0548585832937081,0.0547177455229334,3453.831640257589,3436.1204447857235,142921283.4328996,4595873.854573934,367.04923321175767,11.803084423400936,142188385.29204488,4572306.284211319,365.1670103953823,11.742558388212318,0.702~0.878,0.756,0.025~0.035,0.026,0.0108,0.0254,0.0487,0.0303,0.0109,0.0254,0.0429,0.0299,0.0637,0.031,0.0487,0.0303,0.0629,0.0308,0.0481,0.0302,0.0177,0.028,0.0487,0.0303,0.0626,0.0308,0.0487,0.0303,0.3404262343578302,1.0,0.5027291213859227,1.236972536986787,1.2220356182978058
