Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata,bin_centering_correction,Hbc_Sig(GeV),Hbc_error(GeV)
6,12,0.25,60.0,0.02258,46788.73,1401.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.019815247,2.894010933,0.0031,0.2531,0.22742,0.23052,1.02495376,0.056855,0.058344612,0.058854468,0.242599399,0.866620316,0.597910016,-0.000123149,-379935411.7,-11376447.1,0.002557408,0.002526085,243.8357439,237.8992627,11408764.78,341613.8771,29.29989338,0.877329875,11131004.37,333296.8671,28.58655143,0.8559702,0.045~0.070,0.056,0.223~0.270,0.24,0.0257,0.0252,0.0249,0.0277,1.0,28.58655143,0.8559702
6,12,0.25,60.0,0.02265,45285.88,1356.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.019885247,2.894010933,0.0031,0.2531,0.22735,0.23045,1.02495376,0.0568375,0.058326895,0.058839917,0.242569408,0.866769554,0.597896447,-0.000121991,-371224347.5,-11115610.77,0.002557408,0.002526085,243.8577359,237.9207194,11043312.17,330671.0899,28.36134105,0.849226701,10774449.15,322620.4955,27.67084932,0.828551232,0.045~0.070,0.056,0.223~0.270,0.24,0.0258,0.0226,0.0252,0.0248,1.0,27.67084932,0.828551232
6,12,0.1485,135.0,0.0262,3949.0,410.5,18,2.35619449,0.853553391,0.146446609,5.828427125,1.1,0.1,0.00329314,0.02290686,2.894010933,0.0031,0.1516,0.1223,0.1254,1.042186625,0.06200741,0.064906385,0.065592825,0.256110962,0.86686006,0.078246433,-4.36e-05,-90661196.44,-9424264.66,0.000121413,0.00011893,685.9365832,658.1705875,2708763.567,281576.9674,6.956623719,0.72314359,2599115.65,270179.0262,6.675026864,0.693871493,0.045~0.070,0.056,0.223~0.270,0.24,0.0337,0.011,0.0279,0.00962,1.0,6.675026864,0.693871493
6,12,0.25,60.0,0.02271,43883.22,1314.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.019945247,2.894010933,0.0031,0.2531,0.22729,0.23039,1.02495376,0.0568225,0.058311709,0.058827453,0.242543714,0.866897472,0.597884778,-0.000120998,-362678470.1,-10859720.63,0.002557408,0.002526085,243.8766491,237.9391721,10702092.64,320453.9169,27.48502395,0.822987043,10441537.03,312652.0721,26.81586724,0.802950411,0.045~0.070,0.056,0.223~0.270,0.24,0.0258,0.0207,0.0253,0.0226,1.0,26.81586724,0.802950411
6,12,0.1405,135.0,0.02314,7290.8263,218.3,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.020188593,2.894010933,0.0031,0.1436,0.11736,0.12046,1.044614936,0.056297241,0.059059257,0.059594717,0.244120292,0.866957839,0.078354303,-4.83e-05,-150932255.0,-4519173.809,0.000135633,0.000132705,614.4612232,588.2179182,4479930.047,134136.885,11.50531852,0.344489215,4288594.668,128407.9715,11.01393261,0.329776268,0.045~0.070,0.056,0.223~0.270,0.24,0.0241,0.0145,0.0235,0.0153,1.0,11.01393261,0.329776268
6,12,0.25,60.0,0.02275,42179.99,1263.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.019985247,2.894010933,0.0031,0.2531,0.22725,0.23035,1.02495376,0.0568125,0.058301585,0.058819147,0.242526591,0.866982751,0.597876979,-0.000120336,-350519608.8,-10495646.54,0.002557408,0.002526085,243.88929,237.9515052,10287247.81,308032.1733,26.41962296,0.791085626,10036792.11,300532.7511,25.77640475,0.771825674,0.045~0.070,0.056,0.223~0.270,0.24,0.0257,0.0196,0.0253,0.0213,1.0,25.77640475,0.771825674
6,12,1.3,11.95,0.03,923898.7772,22404.45,4,0.208566846,0.010835667,0.989164333,0.010954365,0.99241,0.0045501,0.003268248,0.026731752,2.894010933,0.0031,1.3031,1.27,1.2731,1.004774917,0.071558747,0.071904474,0.072804474,0.269823043,0.867001684,0.978298451,-0.001919238,-481388235.3,-11673615.03,0.066400186,0.066242224,15.17662366,15.10450092,14021664.04,340023.906,36.01031919,0.873246524,13955029.93,338408.0357,35.83919003,0.86909666,0.070~0.100,0.093,0.223~0.270,0.24,0.032,0.0131,0.0248,0.0121,1.249180909623051,44.76963200182878,1.0856589562891554
6,12,0.25,60.0,0.0228,40677.14,1218.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020035247,2.894010933,0.0031,0.2531,0.2272,0.2303,1.02495376,0.0568,0.05828893,0.05880877,0.242505196,0.86708935,0.597867209,-0.000119508,-340371230.9,-10191772.56,0.002557408,0.002526085,243.9051274,237.9669571,9921363.015,297076.4452,25.47996072,0.762949218,9679815.229,289843.7537,24.85961973,0.744374281,0.045~0.070,0.056,0.223~0.270,0.24,0.0256,0.0184,0.0252,0.0198,1.0,24.85961973,0.744374281
6,12,0.25,60.0,0.02284,38973.91,1167.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020075247,2.894010933,0.0031,0.2531,0.22716,0.23026,1.02495376,0.05679,0.058278806,0.058800472,0.242488085,0.867174629,0.597859375,-0.000118846,-327935606.4,-9819411.312,0.002557408,0.002526085,243.9178264,237.9793469,9506431.414,284652.1034,24.41433688,0.731041128,9274985.648,277721.8978,23.81993982,0.713243033,0.045~0.070,0.056,0.223~0.270,0.24,0.0254,0.0176,0.0251,0.0188,1.0,23.81993982,0.713243033
6,12,0.25,60.0,0.02291,37270.68,1116.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020145247,2.894010933,0.0031,0.2531,0.22709,0.23019,1.02495376,0.0567725,0.058261089,0.058785957,0.242458155,0.867323867,0.597845628,-0.000117688,-316690849.3,-9482708.333,0.002557408,0.002526085,243.9401117,238.0010897,9091813.843,272237.1647,23.34951954,0.699157187,8870462.452,265609.2161,22.78104676,0.682135346,0.045~0.070,0.056,0.223~0.270,0.24,0.0251,0.0165,0.0248,0.0174,1.0,22.78104676,0.682135346
6,12,0.25,60.0,0.02294,35266.88,1056.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020175247,2.894010933,0.0031,0.2531,0.22706,0.23016,1.02495376,0.056765,0.058253496,0.05877974,0.242445333,0.867387826,0.597839722,-0.000117191,-300933799.1,-9010893.277,0.002557408,0.002526085,243.9496868,238.0104316,8603344.33,257610.8693,22.09503626,0.661594059,8393885.33,251339.0158,21.55710542,0.645486738,0.045~0.070,0.056,0.223~0.270,0.24,0.0249,0.0161,0.0247,0.0169,1.0,21.55710542,0.645486738
6,12,0.1405,135.0,0.02333,7768.7326,232.6,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.020378593,2.894010933,0.0031,0.1436,0.11717,0.12027,1.044614936,0.056206098,0.058966104,0.059510393,0.243947521,0.867407978,0.078342564,-4.69e-05,-165611976.8,-4958510.968,0.000135633,0.000132705,614.5689527,588.3210466,4774421.858,142948.7384,12.2616299,0.367119743,4570508.894,136843.4754,11.73794235,0.351440258,0.045~0.070,0.056,0.223~0.270,0.24,0.024,0.0128,0.023,0.0138,1.0,11.73794235,0.351440258
6,12,0.25,60.0,0.02307,36068.4,1080.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020305247,2.894010933,0.0031,0.2531,0.22693,0.23003,1.02495376,0.0567325,0.058220593,0.058752818,0.242389806,0.867664982,0.597814028,-0.000115041,-313527769.2,-9387995.883,0.002557408,0.002526085,243.9913469,238.0510774,8800377.495,263510.6546,22.60105517,0.676745838,8586121.48,257095.1636,22.05080468,0.660269628,0.045~0.070,0.056,0.223~0.270,0.24,0.0243,0.015,0.024,0.0155,1.0,22.05080468,0.660269628
6,12,0.1485,135.0,0.0266,4655.2,375.0,18,2.35619449,0.853553391,0.146446609,5.828427125,1.1,0.1,0.00329314,0.02330686,2.894010933,0.0031,0.1516,0.1219,0.125,1.042186625,0.061804606,0.064699347,0.065406907,0.255747741,0.867818646,0.078220728,-4.09e-05,-113836472.9,-9170105.975,0.000121413,0.00011893,686.2002582,658.4235892,3194399.442,257325.0968,8.203829672,0.660860141,3065093.492,246908.8459,7.871747224,0.634109213,0.045~0.070,0.056,0.223~0.270,0.24,0.0343,0.0115,0.0288,0.0102,1.0,7.871747224,0.634109213
6,12,0.25,60.0,0.02315,37270.68,1116.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020385247,2.894010933,0.0031,0.2531,0.22685,0.22995,1.02495376,0.0567125,0.058200345,0.058736267,0.242355663,0.86783554,0.597798134,-0.000113717,-327749492.2,-9813838.471,0.002557408,0.002526085,244.0171197,238.0762228,9094683.984,272323.1056,23.35689061,0.6993779,8873262.716,265693.0647,22.78823838,0.682350685,0.045~0.070,0.056,0.223~0.270,0.24,0.0241,0.0144,0.0237,0.0149,1.0,22.78823838,0.682350685
6,12,0.1405,135.0,0.02353,7146.5527,214.0,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.020578593,2.894010933,0.0031,0.1436,0.11697,0.12007,1.044614936,0.056110159,0.058868048,0.059421709,0.243765684,0.867881808,0.078330076,-4.54e-05,-157275339.3,-4709532.557,0.000135633,0.000132705,614.6835908,588.4307885,4392868.675,131542.2884,11.28172824,0.337825794,4205251.641,125924.1887,10.79989175,0.323397438,0.045~0.070,0.056,0.223~0.270,0.24,0.0245,0.0107,0.0233,0.0116,1.0,10.79989175,0.323397438
6,12,0.25,60.0,0.02334,38172.39,1143.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020575247,2.894010933,0.0031,0.2531,0.22666,0.22976,1.02495376,0.056665,0.058152256,0.058697012,0.242274661,0.868240615,0.597760134,-0.000110574,-345220681.7,-10336980.19,0.002557408,0.002526085,244.0787462,238.1363489,9317069.089,278982.0069,23.92801816,0.716479234,9090233.582,272189.8468,23.34546112,0.699035666,0.045~0.070,0.056,0.223~0.270,0.24,0.024,0.0127,0.0234,0.0133,1.0,23.34546112,0.699035666
6,12,0.1405,135.0,0.0237,6339.0213,189.8,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.020748593,2.894010933,0.0031,0.1436,0.1168,0.1199,1.044614936,0.05602861,0.0587847,0.05934639,0.243611145,0.868284564,0.078319355,-4.42e-05,-143446909.8,-4295020.035,0.000135633,0.000132705,614.7820367,588.5250298,3897116.425,116685.6306,10.00854149,0.299671051,3730672.7,111702.0507,9.581082123,0.286872263,0.045~0.070,0.056,0.223~0.270,0.24,0.0252,0.0091,0.024,0.0097,1.0,9.581082123,0.286872263
6,12,0.1999,90.0,0.0299,11654.2375,520.0,1,1.570796327,0.5,0.5,1.0,0.99185,0.002432,0.003512073,0.026387927,2.894010933,0.0031,0.203,0.17,0.1731,1.031255998,0.067966,0.0702786,0.07117261,0.266781952,0.868439671,0.330530229,-5.11e-05,-228177057.6,-10181023.85,0.000666658,0.000656478,524.3894824,508.4959344,6111359.571,272682.5309,15.69514204,0.700300973,5926132.388,264417.8859,15.21944315,0.679075782,0.045~0.070,0.056,0.223~0.270,0.24,0.0321,0.0131,0.0257,0.0122,1.1765963350511155,17.907141031808806,0.7989980763231702
6,12,0.25,60.0,0.02344,39875.62,1194.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020675247,2.894010933,0.0031,0.2531,0.22656,0.22966,1.02495376,0.05664,0.058126946,0.05867638,0.242232078,0.868453812,0.597739992,-0.00010892,-366100679.2,-10962192.21,0.002557408,0.002526085,244.1114166,238.1682239,9734094.086,291469.0314,24.99901823,0.748548305,9497105.592,284372.8593,24.39038638,0.730323976,0.045~0.070,0.056,0.223~0.270,0.24,0.0242,0.0117,0.0236,0.0122,1.0,24.39038638,0.730323976
6,12,0.1405,135.0,0.02379,5806.0105,173.8,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.020838593,2.894010933,0.0031,0.1436,0.11671,0.11981,1.044614936,0.055985438,0.058740575,0.059306539,0.243529339,0.868497788,0.078313639,-4.35e-05,-133381153.6,-3992697.654,0.000135633,0.000132705,614.8345298,588.575281,3569735.736,106858.2413,9.167765172,0.274432433,3417274.262,102294.3838,8.776214902,0.262711573,0.045~0.070,0.056,0.223~0.270,0.24,0.0256,0.00853,0.0244,0.00891,1.0,8.776214902,0.262711573
6,12,0.25,60.0,0.02355,41779.23,1251.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020785247,2.894010933,0.0031,0.2531,0.22645,0.22955,1.02495376,0.0566125,0.058099105,0.058653707,0.242185275,0.868688329,0.597717722,-0.000107101,-390093641.0,-11680616.06,0.002557408,0.002526085,244.147542,238.2034698,10200296.31,305428.575,26.19631485,0.784399087,9951957.551,297992.5407,25.55853334,0.765301927,0.045~0.070,0.056,0.223~0.270,0.24,0.0246,0.0105,0.0239,0.011,1.0,25.55853334,0.765301927
6,12,0.1405,135.0,0.02402,4765.0364,142.7,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.021068593,2.894010933,0.0031,0.1436,0.11648,0.11958,1.044614936,0.055875107,0.05862781,0.05920477,0.243320304,0.869042693,0.078298908,-4.18e-05,-113888067.8,-3410640.74,0.000135633,0.000132705,614.9698625,588.7048338,2930353.78,87756.19938,7.525709832,0.22537473,2805199.962,84008.17978,7.204290853,0.215749098,0.045~0.070,0.056,0.223~0.270,0.24,0.0267,0.00791,0.0255,0.00785,1.0,7.204290853,0.215749098
6,12,0.25,60.0,0.02372,40176.19,1203.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020955247,2.894010933,0.0031,0.2531,0.22628,0.22938,1.02495376,0.05657,0.058056078,0.058618716,0.242113024,0.869050764,0.597683072,-0.000104289,-385238265.6,-11535231.03,0.002557408,0.002526085,244.2037601,238.2583192,9811176.663,293777.1234,25.19698106,0.754475927,9572311.5,286624.7579,24.58352956,0.736107283,0.045~0.070,0.056,0.223~0.270,0.24,0.0253,0.00895,0.0246,0.00925,1.0,24.58352956,0.736107283
6,12,0.25,60.0,0.02375,41679.04,1248.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.020985247,2.894010933,0.0031,0.2531,0.22625,0.22935,1.02495376,0.0565625,0.058048485,0.058612547,0.242100284,0.869114723,0.597676927,-0.000103793,-401558767.7,-12023917.59,0.002557408,0.002526085,244.2137299,238.2680462,10178593.82,304778.7349,26.14057869,0.782730173,9930783.43,297358.5217,25.50415414,0.763673644,0.045~0.070,0.056,0.223~0.270,0.24,0.0254,0.00876,0.0247,0.00901,1.0,25.50415414,0.763673644
6,12,0.1485,135.0,0.0272,4301.0,410.5,18,2.35619449,0.853553391,0.146446609,5.828427125,1.1,0.1,0.00329314,0.02390686,2.894010933,0.0031,0.1516,0.1213,0.1244,1.042186625,0.0615004,0.06438879,0.06512863,0.255203115,0.869256526,0.07818123,-3.69e-05,-116564749.2,-11125280.07,0.000121413,0.00011893,686.605772,658.8126882,2953091.425,281851.6694,7.584104461,0.723849077,2833553.372,270442.6085,7.277107842,0.694548423,0.045~0.070,0.056,0.223~0.270,0.24,0.0348,0.0122,0.0297,0.011,1.0,7.277107842,0.694548423
6,12,0.1405,135.0,0.02421,4707.9281,141.0,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.021258593,2.894010933,0.0031,0.1436,0.11629,0.11939,1.044614936,0.055783965,0.058534657,0.059120781,0.243147652,0.869492833,0.078286603,-4.04e-05,-116406839.7,-3486324.357,0.000135633,0.000132705,615.0829479,588.8130893,2895766.294,86726.69565,7.436882543,0.222730767,2772089.689,83022.64559,7.11925733,0.213218057,0.045~0.070,0.056,0.223~0.270,0.24,0.0275,0.00798,0.0264,0.00777,1.0,7.11925733,0.213218057
6,12,0.25,60.0,0.02394,43181.89,1293.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021175247,2.894010933,0.0031,0.2531,0.22606,0.22916,1.02495376,0.056515,0.058000396,0.05857352,0.242019668,0.869519798,0.597637807,-0.000100652,-429023225.5,-12846288.82,0.002557408,0.002526085,244.2772138,238.3299845,10548351.77,315850.4374,27.09018795,0.811164426,10291539.18,308160.67,26.430644,0.79141563,0.045~0.070,0.056,0.223~0.270,0.24,0.0263,0.00801,0.0256,0.00803,1.0,26.430644,0.79141563
6,12,0.25,60.0,0.02396,44684.74,1338.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021195247,2.894010933,0.0031,0.2531,0.22604,0.22914,1.02495376,0.05651,0.057995334,0.058569416,0.242011189,0.869562437,0.597633668,-0.000100321,-445417678.9,-13337189.71,0.002557408,0.002526085,244.2839307,238.3365379,10915763.93,326851.8992,28.03377274,0.839418287,10650006.23,318894.2877,27.35125606,0.818981617,0.045~0.070,0.056,0.223~0.270,0.24,0.0264,0.00797,0.0257,0.00798,1.0,27.35125606,0.818981617
6,12,0.25,60.0,0.02408,44985.31,1347.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021315247,2.894010933,0.0031,0.2531,0.22592,0.22902,1.02495376,0.05648,0.057964962,0.058544808,0.241960345,0.869818274,0.597608753,-9.83e-05,-457459784.7,-13697767.78,0.002557408,0.002526085,244.3243698,238.3759924,10991007.51,329104.9261,28.22701268,0.845204492,10723417.92,321092.4618,27.53979134,0.824626949,0.045~0.070,0.056,0.223~0.270,0.24,0.0269,0.0079,0.0262,0.00781,1.0,27.53979134,0.824626949
6,12,0.25,60.0,0.02415,46187.59,1383.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021385247,2.894010933,0.0031,0.2531,0.22585,0.22895,1.02495376,0.0564625,0.057947245,0.058530467,0.241930708,0.869967512,0.597594154,-9.72e-05,-475278394.2,-14231312.33,0.002557408,0.002526085,244.3480684,238.3991141,11285848.4,337933.3786,28.98422056,0.867877649,11011080.54,329705.9748,28.27856405,0.8467481,0.045~0.070,0.056,0.223~0.270,0.24,0.0273,0.00793,0.0266,0.00781,1.0,28.27856405,0.8467481
6,12,0.1405,135.0,0.02443,4843.1846,145.0,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.021478593,2.894010933,0.0031,0.1436,0.11607,0.11917,1.044614936,0.055678431,0.058426795,0.05902362,0.242947772,0.870014046,0.0782722,-3.88e-05,-124736030.8,-3734469.355,0.000135633,0.000132705,615.2153533,588.9398398,2979601.525,89206.22623,7.652187475,0.229098677,2852344.362,85396.27677,7.325366705,0.219313997,0.045~0.070,0.056,0.223~0.270,0.24,0.0285,0.0083,0.0274,0.00804,1.0,7.325366705,0.219313997
6,12,0.25,60.0,0.02423,47890.82,1434.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021465247,2.894010933,0.0031,0.2531,0.22577,0.22887,1.02495376,0.0564425,0.057926997,0.05851409,0.241896858,0.87013807,0.59757741,-9.59e-05,-499603026.7,-14959667.43,0.002557408,0.002526085,244.3752511,238.425635,11703331.16,350434.1101,30.05639626,0.899981922,11418399.17,341902.3606,29.32463633,0.878070755,0.045~0.070,0.056,0.223~0.270,0.24,0.0276,0.00801,0.0269,0.00787,1.0,29.32463633,0.878070755
6,12,0.25,60.0,0.0243,49393.67,1479.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021535247,2.894010933,0.0031,0.2531,0.2257,0.2288,1.02495376,0.056425,0.05790928,0.05849977,0.241867257,0.870287308,0.597562706,-9.47e-05,-521576135.4,-15617610.6,0.002557408,0.002526085,244.3991224,238.4489251,12071769.6,361466.302,31.00261674,0.928314704,11777867.52,352665.9603,30.24781991,0.905713741,0.045~0.070,0.056,0.223~0.270,0.24,0.0279,0.0081,0.0272,0.00795,1.0,30.24781991,0.905713741
6,12,0.25,60.0,0.02436,50996.71,1527.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021595247,2.894010933,0.0031,0.2531,0.22564,0.22874,1.02495376,0.05641,0.057894094,0.058487504,0.241841898,0.870415226,0.597550065,-9.37e-05,-544201950.0,-16295097.81,0.002557408,0.002526085,244.4196477,238.4689507,12464597.89,373228.802,32.01147505,0.958523058,12161131.92,364142.0877,31.23211631,0.935186635,0.045~0.070,0.056,0.223~0.270,0.24,0.0282,0.00819,0.0275,0.00803,1.0,31.23211631,0.935186635
6,12,0.1405,135.0,0.0246,5028.5361,150.6,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.021648593,2.894010933,0.0031,0.1436,0.1159,0.119,1.044614936,0.055596883,0.058343447,0.058948607,0.242793342,0.870416802,0.078260957,-3.76e-05,-133813948.3,-4007603.845,0.000135633,0.000132705,615.3187484,589.0388189,3094152.539,92667.00351,7.946376423,0.237986616,2962002.965,88709.24613,7.606991002,0.227822337,0.045~0.070,0.056,0.223~0.270,0.24,0.0292,0.00858,0.0281,0.00832,1.0,7.606991002,0.227822337
6,12,0.1485,135.0,0.0278,4989.6,321.5,18,2.35619449,0.853553391,0.146446609,5.828427125,1.1,0.1,0.00329314,0.02450686,2.894010933,0.0031,0.1516,0.1207,0.1238,1.042186625,0.061196193,0.064078233,0.064851073,0.254658739,0.870694406,0.07814059,-3.29e-05,-151648286.2,-9771309.124,0.000121413,0.00011893,687.0234425,659.2134519,3427972.169,220878.0368,8.803689177,0.567257109,3289211.44,211937.1248,8.447325043,0.544295134,0.045~0.070,0.056,0.223~0.270,0.24,0.0347,0.0126,0.0303,0.0117,1.0,8.447325043,0.544295134
6,12,0.25,60.0,0.02453,52800.13,1581.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021765247,2.894010933,0.0031,0.2531,0.22547,0.22857,1.02495376,0.0563675,0.057851067,0.058452788,0.241770114,0.870777661,0.597514053,-9.09e-05,-580860383.5,-17392765.25,0.002557408,0.002526085,244.4781251,238.5260044,12908476.79,386519.9158,33.15144108,0.992657184,12594204.04,377109.613,32.34432847,0.968489724,0.045~0.070,0.056,0.223~0.270,0.24,0.0289,0.00846,0.0282,0.0083,1.0,32.34432847,0.968489724
6,12,0.25,60.0,0.02455,51497.66,1542.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021785247,2.894010933,0.0031,0.2531,0.22545,0.22855,1.02495376,0.0563625,0.057846005,0.058448707,0.241761675,0.870820301,0.597509798,-9.06e-05,-568598967.3,-17025620.34,0.002557408,0.002526085,244.4850362,238.5327473,12590407.27,376995.9258,32.33457763,0.968197753,12283878.32,367817.4963,31.54735256,0.944625788,0.045~0.070,0.056,0.223~0.270,0.24,0.029,0.0085,0.0283,0.00833,1.0,31.54735256,0.944625788
6,12,0.1405,135.0,0.02481,5274.0016,157.9,16,2.35619449,0.853553391,0.146446609,5.828427125,1.0019,0.0029024,0.002951407,0.021858593,2.894010933,0.0031,0.1436,0.11569,0.11879,1.044614936,0.055496147,0.058240488,0.058856024,0.242602605,0.870914324,0.078246931,-3.6e-05,-146354361.8,-4381749.474,0.000135633,0.000132705,615.4477803,589.1623399,3245872.578,97179.2045,8.336022545,0.249574812,3107243.123,93028.73347,7.97999555,0.238915608,0.045~0.070,0.056,0.223~0.270,0.24,0.03,0.00893,0.029,0.00869,1.0,7.97999555,0.238915608
6,12,0.25,60.0,0.02476,50696.14,1518.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.021995247,2.894010933,0.0031,0.2531,0.22524,0.22834,1.02495376,0.05631,0.057792854,0.058405912,0.24167315,0.871268015,0.597464874,-8.71e-05,-582046922.7,-17428293.92,0.002557408,0.002526085,244.5580019,238.6039365,12398146.7,371239.0468,31.84081566,0.953412985,12096298.57,362200.7756,31.06561184,0.930200973,0.045~0.070,0.056,0.223~0.270,0.24,0.0298,0.00885,0.0292,0.00869,1.0,31.06561184,0.930200973
6,12,0.25,60.0,0.02477,48892.72,1464.0,16,1.047197551,0.25,0.75,0.333333333,1.0019,0.0029024,0.002764753,0.022005247,2.894010933,0.0031,0.2531,0.22523,0.22833,1.02495376,0.0563075,0.057790323,0.058403876,0.241668939,0.871289335,0.597462724,-8.69e-05,-562408428.5,-16840256.37,0.002557408,0.002526085,244.5614946,238.6073442,11957276.68,358038.0281,30.708577,0.91951024,11666162.07,349321.1519,29.96093892,0.897123633,0.045~0.070,0.056,0.223~0.270,0.24,0.0298,0.00887,0.0292,0.00871,1.0,29.96093892,0.897123633
