Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),bin,Q2center,qvbin,qvcenter,RL_fortran_qvcenter,RT_fortran_qvcenter,RL_fortran_qvdata,RT_fortran_qvdata
6,12,0.1506,180.0,0.089651558,1842.5784,113.5,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.08570000040016727,2.894010933453939,0.0031,0.1537,0.060948442000000005,0.06404844200000001,1.0415923733132983,0.03671534146080001,0.03937698214160001,0.04741438399342737,0.21774844200000001,1.011606818036976,1.5569118800202136e-33,0.00027435209215918914,6716108.433869236,413701.96635549306,2.20196617182314e-36,2.1575543622418014e-36,1067.7917200283694,1025.153166811054,1967489.9590231208,121194.36022321992,5.05289109826893,0.31125033249794065,1888925.0818576452,116354.88443305463,4.8511214441746695,0.2988216316406536,0.035~0.045,0.04,0.186~0.223,0.205,0.0134,0.0052,0.015,0.00684
6,12,0.1485,135.0,0.0883,1807.3000000000002,250.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.08500686017809995,2.894010933453939,0.0031,0.15159999999999998,0.06019999999999999,0.0633,1.0421866249475673,0.030522044983546753,0.032763749324329676,0.04056063932432968,0.20139672123530133,1.0156806463716703,0.06480515316810397,0.00036453960735468454,4957760.3188713575,685796.5361134505,0.00012141264056172924,0.0001189299282547282,852.5375701081045,818.0277406179492,1540791.1504563775,213134.39252702612,3.957046821371393,0.5473699470717911,1478421.5356188198,204506.93515448732,3.7968697032265912,0.5252129839023116,0.025~0.035,0.026,0.186~0.223,0.205,0.0136,0.00535,0.0131,0.00491
6,12,0.1506,180.0,0.091951558,1736.3567,139.0,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.08800000040016727,2.894010933453939,0.0031,0.1537,0.05864844200000001,0.06174844200000001,1.0415923733132983,0.03532982146080001,0.0379629421416,0.046418031160227365,0.215448442,1.017342263636976,1.5332213698099204e-33,0.00028654369570644346,6059657.657863296,485091.8100197949,2.2019661718231403e-36,2.1575543622418017e-36,1084.29066215369,1040.9932809939542,1882715.355977996,150716.4020393629,4.8351736786086645,0.3870685909908974,1807535.658108835,144698.06605815963,4.642097813397011,0.37161235134588677,0.035~0.045,0.04,0.186~0.223,0.205,0.0127,0.00473,0.0139,0.006
6,12,0.32,36.0,0.0875,43522.378,5520.0,1,0.6283185307179586,0.09549150281252627,0.9045084971874736,0.10557280900008409,0.99185,0.002432,0.0017400534240015197,0.08575994657599847,2.894010933453939,0.0031,0.3231,0.2325,0.2356,1.0194688476562501,0.02841827123700782,0.02907615421614455,0.03673240421614455,0.19165699626192764,1.0178651438798552,0.7894255625382585,0.0032026810937056567,13589357.393571304,1723555.9328241118,0.012902744945667996,0.012778948878408415,99.54691704329018,97.64586458149032,4332518.552292718,549498.9820789618,11.126737559989552,1.4112186455239721,4249780.228452433,539005.1724898266,10.91424969538777,1.384268532352265,0.025~0.035,0.026,0.186~0.223,0.205,0.0134,0.00519,0.0116,0.00364
6,12,0.24,60.0,0.0929,11922.037,1090.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.0025491237387148258,0.09035087626128517,2.894010933453939,0.0031,0.24309999999999998,0.1471,0.1502,1.026000173611111,0.035303999999999995,0.03651361999999999,0.04514402999999999,0.21247124511330936,1.020573586896,0.5481732073615772,0.0010305500674976389,11568615.029979914,1057687.5732459233,0.0027749658124211927,0.002739579576228245,309.81216813342326,301.96112642262824,3693592.131536893,337695.26326543133,9.485852121626815,0.8672661234462893,3599991.7217722517,329137.6278006648,9.245468339679126,0.8452884763107386,0.035~0.045,0.04,0.186~0.223,0.205,0.0119,0.00429,0.0128,0.00514
6,12,0.1485,135.0,0.0906,1885.4,250.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.08730686017809995,2.894010933453939,0.0031,0.15159999999999998,0.05789999999999999,0.06099999999999999,1.0421866249475673,0.02935592034131822,0.031573281339401425,0.03978164133940142,0.19945335630016714,1.0211925199565985,0.06374550573094201,0.0003792014741088791,4972027.08515487,659280.1375245133,0.00012141264056172927,0.00011892992825472821,868.6745900282579,833.5115508433637,1637799.0720392775,217168.64750706445,4.206181746395956,0.5577306866442076,1571502.677960078,208377.88771084094,4.035919906962508,0.5351543315692304,0.025~0.035,0.026,0.186~0.223,0.205,0.0129,0.00487,0.0122,0.00423
6,12,0.1506,180.0,0.093751558,1510.2412000000002,151.5,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.08980000040016727,2.894010933453939,0.0031,0.1537,0.05684844200000001,0.05994844200000001,1.0415923733132983,0.034245501460800014,0.03685630214160001,0.045645656769027376,0.21364844200000002,1.0218308732369759,1.5137146555176954e-33,0.0002960849506564681,5100702.337797148,511677.4752114218,2.20196617182314e-36,2.1575543622418014e-36,1098.2635387980838,1054.408199346271,1658642.844750665,166386.92612790968,4.259712547457834,0.42731349862516116,1592410.7042705517,159742.84220096006,4.089615723574969,0.4102502183900213,0.025~0.035,0.026,0.186~0.223,0.205,0.0121,0.00439,0.0131,0.00539
6,12,0.1485,135.0,0.0927,1434.4,267.5,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.08940686017809996,2.894010933453939,0.0031,0.15159999999999998,0.05579999999999999,0.05889999999999999,1.0421866249475673,0.02829119784189217,0.030486332309684328,0.03907962230968433,0.19768566541275653,1.0262251001863156,0.06272497541297008,0.00039253723189950485,3654175.6639462598,681464.0198728559,0.00012141264056172924,0.0001189299282547282,884.7334503000893,848.9203652413026,1269061.6611104482,236666.1979552739,3.259193441456343,0.6078041310579836,1217691.3719021245,227086.19770204846,3.1272646985085935,0.5832008553060853,0.025~0.035,0.026,0.186~0.223,0.205,0.0122,0.00446,0.0113,0.00366
6,12,0.1506,180.0,0.095551558,1299.9012,126.5,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.09160000040016726,2.894010933453939,0.0031,0.1537,0.05504844200000002,0.058148442000000015,1.0415923733132983,0.033161181460800014,0.03574966214160001,0.04487976237782737,0.21184844200000003,1.026319482836976,1.4933207832170237e-33,0.0003056262056064933,4253238.682266919,413904.29773183167,2.20196617182314e-36,2.1575543622418014e-36,1113.2622226806454,1068.8079628879825,1447130.8991772383,140827.67116910164,3.7165093549515036,0.3616724358754074,1389344.7535276439,135204.2073053298,3.568103463670065,0.3472303034678814,0.025~0.035,0.026,0.186~0.223,0.205,0.0116,0.00407,0.0124,0.00483
6,12,0.32,36.0,0.0925,32483.0875,4790.0,1,0.6283185307179586,0.09549150281252627,0.9045084971874736,0.10557280900008409,0.99185,0.002432,0.0017400534240015197,0.09075994657599848,2.894010933453939,0.0031,0.3231,0.2275,0.2306,1.0194688476562501,0.027807125619007653,0.028459088124970004,0.03701533812497,0.19239370604302522,1.02787656997103,0.7845434061501059,0.003361676853262494,9662763.23331771,1424884.130475338,0.012902744945668,0.012778948878408419,104.86493800005552,102.86232702562621,3406336.9567378787,502303.05302026594,8.748125807438003,1.290010459062059,3341285.9692270313,492710.5464527496,8.581062410636545,1.2653750646994084,0.025~0.035,0.026,0.186~0.223,0.205,0.0118,0.00421,0.0103,0.00291
6,12,0.24,60.0,0.0979,10622.7135,1100.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.0025491237387148258,0.09535087626128518,2.894010933453939,0.0031,0.24309999999999998,0.1421,0.1452,1.026000173611111,0.034103999999999995,0.03529811999999999,0.04488252999999999,0.21185497397984307,1.031183446896,0.5412177956982598,0.0010929379503785955,9719411.331924448,1006461.5284142693,0.0027749658124211923,0.0027395795762282446,323.52911867673197,315.330471668478,3436757.1366104227,355882.03054440516,8.82625065650307,0.9139732255937598,3349665.258354109,346863.51883532584,8.602582030213691,0.8908119599794403,0.025~0.035,0.026,0.186~0.223,0.205,0.0105,0.00346,0.0113,0.00416
6,12,0.1485,135.0,0.0948,1885.4,250.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.09150686017809995,2.894010933453939,0.0031,0.15159999999999998,0.0537,0.056799999999999996,1.0421866249475673,0.027226475342466125,0.029399383279967228,0.038386423279967226,0.19592453465548215,1.0312576804160327,0.0616514630314879,0.0004058210654030728,4645889.92719579,616035.0492197664,0.00012141264056172925,0.0001189299282547282,902.2020993141365,865.6819016071393,1701011.838046873,225550.52482853414,4.368524238255648,0.5792569532003352,1632156.6572901004,216420.47540178482,4.191690944484563,0.5558092373613773,0.025~0.035,0.026,0.186~0.223,0.205,0.0116,0.00408,0.0105,0.00314
6,12,0.1506,180.0,0.097851558,1193.6795000000002,126.0,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.09390000040016727,2.894010933453939,0.0031,0.1537,0.052748442000000006,0.055848442000000005,1.0415923733132983,0.031775661460800006,0.034335622141600006,0.04391054954462737,0.20954844200000003,1.032054928436976,1.4659115444544215e-33,0.0003178178091537475,3755860.9543574885,396453.55411485536,2.2019661718231406e-36,2.157554362241802e-36,1134.0777147083008,1088.792260547,1353725.3194541475,142893.7920532459,3.47662593387128,0.36697863008268233,1299669.001173613,137187.82482892202,3.3377989537424857,0.35232461324128733,0.025~0.035,0.026,0.186~0.223,0.205,0.0109,0.00368,0.0115,0.00416
6,12,0.1485,135.0,0.0964,1414.6000000000001,285.5,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.09310686017809995,2.894010933453939,0.0031,0.15159999999999998,0.052099999999999994,0.05519999999999999,1.0421866249475673,0.026415258200046275,0.028571231638278013,0.03786419163827801,0.1945872340064425,1.035092027257722,0.060796504026090464,0.00041590529315471453,3401255.1012996524,686454.3555924294,0.00012141264056172924,0.0001189299282547282,916.5573664019403,879.4560824919937,1296562.0505121849,261677.12810775396,3.3298197092904913,0.6720369906704617,1244078.5742931743,251084.7115514642,3.195032088862218,0.6448336359183962,0.025~0.035,0.026,0.186~0.223,0.205,0.0111,0.00381,0.0099,0.00279
6,12,0.1506,180.0,0.099651558,994.9082000000001,114.0,17,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,1.0517,0.013049,0.0039515575998327335,0.09570000040016727,2.894010933453939,0.0031,0.1537,0.05094844200000001,0.05404844200000001,1.0415923733132983,0.03069134146080001,0.03322898214160001,0.043159415153427375,0.20774844200000003,1.0365435380369759,1.4433551421399197e-33,0.00032735906410377225,3039195.5167754753,348241.4648028875,2.2019661718231406e-36,2.157554362241802e-36,1151.800804779498,1105.8076405798051,1145936.065441722,131305.29174486277,2.942983326395596,0.3372171414499326,1100177.089235501,126062.07102609778,2.825465510115041,0.3237515462764451,0.025~0.035,0.026,0.186~0.223,0.205,0.0105,0.00341,0.0108,0.00368
6,12,0.1485,135.0,0.0983,1237.5,232.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.09500686017809995,2.894010933453939,0.0031,0.15159999999999998,0.050199999999999995,0.05329999999999999,1.0421866249475673,0.025451937843422708,0.027587801563772066,0.037250691563772066,0.1930043822398136,1.039645314132228,0.059737947424693905,0.000427836793735928,2892458.1011230587,542262.852089333,0.00012141264056172924,0.0001189299282547282,934.9026264580856,897.0587456014615,1156942.000241881,216897.40933827584,2.971248675209606,0.5570340950695988,1110110.1976818086,208117.62897953906,2.850975635346587,0.5344859372932591,0.025~0.035,0.026,0.186~0.223,0.205,0.0106,0.00351,0.00924,0.00239
6,12,0.24,60.0,0.1029,9571.3525,1140.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.0025491237387148258,0.10035087626128518,2.894010933453939,0.0031,0.24309999999999998,0.1371,0.1402,1.026000173611111,0.03290399999999999,0.03408261999999999,0.04467102999999999,0.2113552223154185,1.041793306896,0.5336807907221841,0.0011520238106009853,8308293.988304667,989562.8801329092,0.002774965812421193,0.002739579576228245,338.9669503395552,330.3770886768243,3244372.1675498774,386422.3233870929,8.332169203559122,0.992406547774455,3162155.5736496444,376629.88109157974,8.121021241383628,0.9672576801635229,0.025~0.035,0.026,0.186~0.223,0.205,0.00931,0.00279,0.00998,0.00336
6,12,0.1485,135.0,0.1006,1512.5000000000002,411.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.09730686017809995,2.894010933453939,0.0031,0.15159999999999998,0.0479,0.051,1.0421866249475673,0.02428581320119418,0.02639733357884382,0.03651769357884382,0.19109603234720446,1.045157187717156,0.05839100531472718,0.00044221351569419097,3420293.46983134,929415.2833723509,0.00012141264056172921,0.00011892992825472817,959.2108937679534,920.3830396654837,1450806.4768240298,394235.67733862886,3.7259489424255308,1.0124727374128217,1392079.3474940443,378277.4293025138,3.5751264248022605,0.9714888995661016,0.015~0.025,0.02,0.186~0.223,0.205,0.01,0.00318,0.00847,0.00196
6,12,0.1485,135.0,0.1026,2082.3,500.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.09930686017809995,2.894010933453939,0.0031,0.15159999999999998,0.045899999999999996,0.048999999999999995,1.0421866249475673,0.02327179177316937,0.025362144026732293,0.035888904026732296,0.18944366979852426,1.0499501212692677,0.057158781565781525,0.0004546522187237056,4579984.247839829,1099741.6913604736,0.00012141264056172924,0.0001189299282547282,982.4557899165858,942.687006721098,2045767.6913433068,491227.8949582929,5.253923309396314,1.2615673316516145,1962957.1540953426,471343.503360549,5.041249986930739,1.210500405064289,0.015~0.025,0.02,0.186~0.223,0.205,0.00955,0.00291,0.00785,0.00164
6,12,0.24,60.0,0.1079,7081.809,1120.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.0025491237387148258,0.10535087626128517,2.894010933453939,0.0031,0.24309999999999998,0.1321,0.1352,1.026000173611111,0.03170399999999999,0.032867119999999986,0.044509529999999985,0.21097281815437738,1.0524031668959999,0.5255363995027833,0.0012076820692190886,5863967.993314034,927396.3972357513,0.0027749658124211927,0.002739579576228245,356.3488113150094,347.31847077647546,2523594.2191099357,399110.66867281054,6.481073362994315,1.02499264899034,2459643.072211081,388996.6872696525,6.316834567564959,0.9990180073583956,0.025~0.035,0.026,0.186~0.223,0.205,0.00821,0.00226,0.00881,0.00273
6,12,0.1485,135.0,0.1045,1630.2,518.0,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.10120686017809995,2.894010933453939,0.0031,0.15159999999999998,0.044,0.047099999999999996,1.0421866249475673,0.022308471416545798,0.024378713952226346,0.03529896395222634,0.18788018509738152,1.0545034081437736,0.05593326384181906,0.0004664117816263384,3495194.727533749,1110606.5935851317,0.00012141264056172927,0.00011892992825472821,1006.5934202985256,965.8475710616298,1640948.5937706565,521415.3917146363,4.214270321510306,1.3390946059025512,1574524.710344669,500309.04180992424,4.043681065013023,1.2848894563101128,0.015~0.025,0.02,0.186~0.223,0.205,0.00911,0.00268,0.00728,0.00138
6,12,0.24,60.0,0.0029,268493.795,7180.0,1,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.99185,0.002432,0.0025491237387148258,0.000350876261285174,2.894010933453939,0.0031,0.24309999999999998,0.23709999999999998,0.24019999999999997,1.026000173611111,0.056903999999999975,0.05839261999999997,0.05840102999999997,0.24166305054765813,0.8295961068959999,0.5999654359792961,-0.0004464518604474517,-601394727.5993092,-16082361.025002608,0.0027749658124211936,0.0027395795762282455,221.891731041971,216.26870711044882,59576552.9465781,1593182.6288813518,153.0040001824347,4.0915981738418985,58066805.911827885,1552809.3170530226,149.12668059686743,3.9879117753373343,0.045~0.070,0.056,0.223~0.270,0.24,1.31e-08,1.77e-10,1.3e-08,1.8e-10
6,12,0.1196,145.0,0.0021,16960.635,700.0,1,2.5307274153917776,0.9095760221444957,0.0904239778555042,10.059013590377335,0.99185,0.002432,0.0022834698546150556,-0.0001834698546150557,2.894010933453939,0.0031,0.1227,0.1175,0.1206,1.0525112974127808,0.051129087356786396,0.053838241347223335,0.05384265134722334,0.2320401933873167,0.8326473879487766,0.047349213270093275,-0.0001930546447576511,-87854063.39894767,-3625916.3869314664,0.00010177523574015853,9.92038972658758e-05,489.7433656654492,465.30936710067294,8306358.468723215,342820.35596581444,21.3323196762241,0.880428343240502,7891942.3374755215,325716.55697047105,20.26801966749612,0.8365025110939116,0.045~0.070,0.056,0.223~0.270,0.24,8.96e-09,1.17e-10,9.27e-09,1.07e-10
6,12,0.1485,135.0,0.0121,58.85,232.5,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.008806860178099951,2.894010933453939,0.0031,0.15159999999999998,0.1364,0.13949999999999999,1.0421866249475673,0.06915626139129198,0.07220447125977868,0.07235088125977868,0.26898119127511255,0.8330698780362212,0.0788612995312023,-0.00013751627336874725,-427949.35143562866,-1690708.992502696,0.00012141264056172925,0.0001189299282547282,679.6807762083771,652.1680090094919,39999.213679862994,158025.7804684477,0.10272564279875006,0.40584047494833286,38380.087330208604,151629.06209470687,0.09856741618030093,0.38941247683806224,0.045~0.070,0.056,0.223~0.270,0.24,0.00178,4.89e-08,0.00175,6.18e-08
6,12,0.1485,135.0,0.0125,628.6500000000001,178.5,18,2.356194490192345,0.8535533905932737,0.1464466094067263,5.82842712474619,1.1,0.1,0.0032931398219000485,0.009206860178099952,2.894010933453939,0.0031,0.15159999999999998,0.13599999999999998,0.13909999999999997,1.0421866249475673,0.06895345710568701,0.07199743334935636,0.07215368334935636,0.26861437666170507,0.8340284647466435,0.07885097013838052,-0.0001348500967097736,-4661843.152793505,-1323692.0429072466,0.00012141264056172925,0.0001189299282547282,679.7850592478868,652.2680707805927,427346.8774961841,121341.6330757478,1.0975086420494997,0.31162855739415524,410048.32269621966,116429.85063433579,1.0530826396900994,0.2990141592057309,0.045~0.070,0.056,0.223~0.270,0.24,0.0155,6.16e-08,0.0154,7.73e-08
